林俊杰,#genre#
匆匆那年的你,http://em.21dtv.com/songs/60114970.mkv
成都之歌,http://em.21dtv.com/songs/60093630.mkv
出发啦,http://em.21dtv.com/songs/60064064.mkv
从分手到现在,http://em.21dtv.com/songs/60099598.mkv
彩虹桥,http://em.21dtv.com/songs/60074829.mkv
刺激2008之DJ,http://em.21dtv.com/songs/60089678.mkv
潮剧 迴肠百结泪斑斑,http://em.21dtv.com/songs/60167204.mkv
除了爱我们还能做什么,http://em.21dtv.com/songs/60104410.mkv
灿烂年华,http://em.21dtv.com/songs/60012018.mkv
除了你还有谁值得让我为她而流泪,http://em.21dtv.com/songs/60013055.mkv
纯情的小百合 (さゆり),http://em.21dtv.com/songs/60084995.mkv
从前慢,http://em.21dtv.com/songs/60128097.mkv
唱首情歌给谁听,http://em.21dtv.com/songs/60012342.mkv
传说中的爱情,http://em.21dtv.com/songs/60061111.mkv
传说中的爱情有没有,http://em.21dtv.com/songs/60062569.mkv
春天后母面,http://em.21dtv.com/songs/60136787.mkv
春天再唱响,http://em.21dtv.com/songs/60146272.mkv
初一到十五,http://em.21dtv.com/songs/60013038.mkv
初一到十五(演唱会),http://em.21dtv.com/songs/60013037.mkv
第八天,http://em.21dtv.com/songs/60111478.mkv
迪迪娜版,http://em.21dtv.com/songs/60110037.mkv
到底你在想什么,http://em.21dtv.com/songs/60091376.mkv
第二梦,http://em.21dtv.com/songs/60015177.mkv
大海2006,http://em.21dtv.com/songs/60013950.mkv
打龙袍,http://em.21dtv.com/songs/60013801.mkv
等你告诉我,http://em.21dtv.com/songs/60014987.mkv
等你回来,http://em.21dtv.com/songs/60062683.mkv
当你开口,http://em.21dtv.com/songs/60014556.mkv
大鹏展翅的地方,http://em.21dtv.com/songs/60130650.mkv
打神告庙-告庙,http://em.21dtv.com/songs/60013822.mkv
稻田,http://em.21dtv.com/songs/60150454.mkv
等我回来,http://em.21dtv.com/songs/60015033.mkv
当我离开部队的时候,http://em.21dtv.com/songs/60111717.mkv
窦王岭上嗨起来,http://em.21dtv.com/songs/60128844.mkv
当我松开你的手,http://em.21dtv.com/songs/60014623.mkv
大庾情,http://em.21dtv.com/songs/60115699.mkv
第一千滴泪,http://em.21dtv.com/songs/60015273.mkv
第一千滴眼泪,http://em.21dtv.com/songs/60088592.mkv
惦在东京的街路上,http://em.21dtv.com/songs/60164649.mkv
分别别多久,http://em.21dtv.com/songs/60157411.mkv
Feeling,http://em.21dtv.com/songs/60081100.mkv
feeling good,http://em.21dtv.com/songs/60073203.mkv
凤凰缘,http://em.21dtv.com/songs/60098126.mkv
风声鹤淚,http://em.21dtv.com/songs/60088593.mkv
风声鹤唳(演唱会),http://em.21dtv.com/songs/60017367.mkv
分手后你要过的幸福,http://em.21dtv.com/songs/60017077.mkv
风声鹤起,http://em.21dtv.com/songs/60017368.mkv
分手以后别在想起我,http://em.21dtv.com/songs/60166086.mkv
非同寻常,http://em.21dtv.com/songs/60016940.mkv
非同寻常(演唱会),http://em.21dtv.com/songs/60016939.mkv
放下的时候,http://em.21dtv.com/songs/60153169.mkv
佛音,http://em.21dtv.com/songs/60136903.mkv
风雨战神,http://em.21dtv.com/songs/60112166.mkv
告白,http://em.21dtv.com/songs/60018266.mkv
嘎达梅林,http://em.21dtv.com/songs/60017793.mkv
孤儿不孤,http://em.21dtv.com/songs/60093631.mkv
哥好色,http://em.21dtv.com/songs/60101401.mkv
过了今夜不说再见,http://em.21dtv.com/songs/60019497.mkv
姑娘的心,http://em.21dtv.com/songs/60018943.mkv
过年过的是团圆,http://em.21dtv.com/songs/60151138.mkv
姑娘十八一朵花(演唱会),http://em.21dtv.com/songs/60018957.mkv
告诉她我爱她,http://em.21dtv.com/songs/60018293.mkv
故乡的亲人,http://em.21dtv.com/songs/60019087.mkv
故乡探雨,http://em.21dtv.com/songs/60132258.mkv
哥有老婆,http://em.21dtv.com/songs/60069416.mkv
火,http://em.21dtv.com/songs/60022399.mkv
海边的情人椅语,http://em.21dtv.com/songs/60085160.mkv
回不了头,http://em.21dtv.com/songs/60022076.mkv
花丛中跳舞的小妹妹,http://em.21dtv.com/songs/60069473.mkv
好老婆,http://em.21dtv.com/songs/60020077.mkv
鸿秋,http://em.21dtv.com/songs/60169568.mkv
火烧云,http://em.21dtv.com/songs/60101584.mkv
狐仙,http://em.21dtv.com/songs/60162965.mkv
好想有个女朋友,http://em.21dtv.com/songs/60075696.mkv
回心转意2012,http://em.21dtv.com/songs/60062567.mkv
怀疑,http://em.21dtv.com/songs/60021679.mkv
幻影幻灭,http://em.21dtv.com/songs/60136580.mkv
谎言嘉年华,http://em.21dtv.com/songs/60022014.mkv
红颜为谁红,http://em.21dtv.com/songs/60075794.mkv
火一样的陕北,http://em.21dtv.com/songs/60138813.mkv
回忆在这歌声里,http://em.21dtv.com/songs/60085244.mkv
I Dare You,http://em.21dtv.com/songs/60106984.mkv
In The End,http://em.21dtv.com/songs/60166626.mkv
久别的爹娘,http://em.21dtv.com/songs/60169267.mkv
加多一点点(演唱会),http://em.21dtv.com/songs/60022956.mkv
九个郎,http://em.21dtv.com/songs/60024306.mkv
金戈铁马,http://em.21dtv.com/songs/60165343.mkv
姐姐,http://em.21dtv.com/songs/60151393.mkv
绝口不提,http://em.21dtv.com/songs/60106035.mkv
绝口不提(现场版),http://em.21dtv.com/songs/60098527.mkv
九零后天空,http://em.21dtv.com/songs/60024329.mkv
九零后天空(演唱会),http://em.21dtv.com/songs/60061317.mkv
寂寞解药,http://em.21dtv.com/songs/60167374.mkv
寂寞起舞,http://em.21dtv.com/songs/60022914.mkv
寂寞先生,http://em.21dtv.com/songs/60069494.mkv
江南情思,http://em.21dtv.com/songs/60149873.mkv
敬你一杯酒,http://em.21dtv.com/songs/60076161.mkv
金钱与爱情,http://em.21dtv.com/songs/60069525.mkv
酒僧,http://em.21dtv.com/songs/60128102.mkv
就算我瞎了眼,http://em.21dtv.com/songs/60024654.mkv
接吻鱼的伤悲,http://em.21dtv.com/songs/60091501.mkv
家乡的味道,http://em.21dtv.com/songs/60069499.mkv
军需线,http://em.21dtv.com/songs/60115229.mkv
解药,http://em.21dtv.com/songs/60104535.mkv
今夜爱我(无原唱),http://em.21dtv.com/songs/60023944.mkv
见一个爱一个,http://em.21dtv.com/songs/60100225.mkv
酒醉的探戈,http://em.21dtv.com/songs/60089684.mkv
记住丰顶山,http://em.21dtv.com/songs/60149929.mkv
拷红(演唱会),http://em.21dtv.com/songs/60076246.mkv
克拉玛依之歌,http://em.21dtv.com/songs/60025376.mkv
开门大吉送吉祥,http://em.21dtv.com/songs/60165500.mkv
开始了寂寞,http://em.21dtv.com/songs/60070836.mkv
冷爱,http://em.21dtv.com/songs/60138833.mkv
离不开你,http://em.21dtv.com/songs/60026682.mkv
离不开你(演唱会),http://em.21dtv.com/songs/60026680.mkv
兰芳泪,http://em.21dtv.com/songs/60076313.mkv
落花的夜(无原唱),http://em.21dtv.com/songs/60028069.mkv
离家的路,http://em.21dtv.com/songs/60153171.mkv
拉拉,http://em.21dtv.com/songs/60067174.mkv
浪漫情歌,http://em.21dtv.com/songs/60164650.mkv
老婆交待,http://em.21dtv.com/songs/60064458.mkv
老婆我能行,http://em.21dtv.com/songs/60112031.mkv
恋千年,http://em.21dtv.com/songs/60027107.mkv
来生是否还能把你手牵,http://em.21dtv.com/songs/60025993.mkv
旅途(现场版),http://em.21dtv.com/songs/60143568.mkv
恋物志,http://em.21dtv.com/songs/60064476.mkv
留下些,http://em.21dtv.com/songs/60162966.mkv
泪雨,http://em.21dtv.com/songs/60026555.mkv
恋长今,http://em.21dtv.com/songs/60027154.mkv
迷彩梦,http://em.21dtv.com/songs/60029855.mkv
袂冻放,http://em.21dtv.com/songs/60136789.mkv
墨尔本的翡翠,http://em.21dtv.com/songs/60030456.mkv
墨尔本的翡翠(演唱会),http://em.21dtv.com/songs/60030455.mkv
没关系,http://em.21dtv.com/songs/60157929.mkv
梦画,http://em.21dtv.com/songs/60124094.mkv
麻吉へ卡保重咧(无原唱),http://em.21dtv.com/songs/60028327.mkv
美丽中国人,http://em.21dtv.com/songs/60120850.mkv
蒙蒙的雾,http://em.21dtv.com/songs/60029437.mkv
妹妹嫁给我吧,http://em.21dtv.com/songs/60103860.mkv
默默数,http://em.21dtv.com/songs/60100561.mkv
妹妹是哥哥的心头肉,http://em.21dtv.com/songs/60029376.mkv
妈妈是我雨中的伞,http://em.21dtv.com/songs/60028291.mkv
母亲女神,http://em.21dtv.com/songs/60030539.mkv
明日天涯,http://em.21dtv.com/songs/60088050.mkv
迷失的忧伤,http://em.21dtv.com/songs/60097621.mkv
迷雾,http://em.21dtv.com/songs/60068492.mkv
没有爱也没有了恨,http://em.21dtv.com/songs/60067221.mkv
没有结局的爱情,http://em.21dtv.com/songs/60114427.mkv
梦在北京,http://em.21dtv.com/songs/60154422.mkv
你爱谁,http://em.21dtv.com/songs/60098124.mkv
难道爱上你是我的错,http://em.21dtv.com/songs/60031168.mkv
你的唇上留着谁的温度,http://em.21dtv.com/songs/60126494.mkv
难道秋天就是用来思念,http://em.21dtv.com/songs/60145640.mkv
你的幸福,http://em.21dtv.com/songs/60068534.mkv
男儿心中一团火,http://em.21dtv.com/songs/60145737.mkv
那个冬天,http://em.21dtv.com/songs/60099069.mkv
南迦巴瓦,http://em.21dtv.com/songs/60067263.mkv
你究竟爱的是他还是我,http://em.21dtv.com/songs/60067277.mkv
你快回来,http://em.21dtv.com/songs/60031866.mkv
牛气,http://em.21dtv.com/songs/60145736.mkv
男人的爱,http://em.21dtv.com/songs/60164651.mkv
男人的疲惫,http://em.21dtv.com/songs/60161863.mkv
男人靠自己,http://em.21dtv.com/songs/60069637.mkv
男神,http://em.21dtv.com/songs/60102403.mkv
你是伤我最深的女人,http://em.21dtv.com/songs/60032049.mkv
你说我很美,http://em.21dtv.com/songs/60156996.mkv
你是我生命的四分之三,http://em.21dtv.com/songs/60032156.mkv
南天门上空的星座,http://em.21dtv.com/songs/60111423.mkv
你为谁而来,http://em.21dtv.com/songs/60128098.mkv
难忘梧栖港,http://em.21dtv.com/songs/60082234.mkv
你要的只是幸福,http://em.21dtv.com/songs/60032387.mkv
你要的只是幸福蓝雨,http://em.21dtv.com/songs/60088590.mkv
你走的时候,http://em.21dtv.com/songs/60071009.mkv
你怎么看,http://em.21dtv.com/songs/60076983.mkv
陪伴,http://em.21dtv.com/songs/60154900.mkv
片片秋叶情,http://em.21dtv.com/songs/60098471.mkv
菩萨座前,http://em.21dtv.com/songs/60136904.mkv
菩提树下,http://em.21dtv.com/songs/60145639.mkv
亲爱的老婆,http://em.21dtv.com/songs/60077174.mkv
亲爱的你怎么还不懂,http://em.21dtv.com/songs/60143169.mkv
亲爱的我想说声爱你,http://em.21dtv.com/songs/60083632.mkv
亲爱的谢谢你,http://em.21dtv.com/songs/60108268.mkv
亲爱滴语,http://em.21dtv.com/songs/60085597.mkv
请别再说爱我,http://em.21dtv.com/songs/60135377.mkv
憔悴的男儿(无原唱),http://em.21dtv.com/songs/60034433.mkv
青春告白,http://em.21dtv.com/songs/60077201.mkv
情歌难唱,http://em.21dtv.com/songs/60101965.mkv
情茧,http://em.21dtv.com/songs/60035044.mkv
青空行,http://em.21dtv.com/songs/60129056.mkv
情路透春光,http://em.21dtv.com/songs/60106034.mkv
情留心中,http://em.21dtv.com/songs/60108340.mkv
秋梦无痕,http://em.21dtv.com/songs/60077283.mkv
期盼最爱的你,http://em.21dtv.com/songs/60077110.mkv
青青菩提树,http://em.21dtv.com/songs/60098135.mkv
情人呀你快回来,http://em.21dtv.com/songs/60035250.mkv
青蛇,http://em.21dtv.com/songs/60067331.mkv
其实都明白,http://em.21dtv.com/songs/60133414.mkv
全世界你最疼我,http://em.21dtv.com/songs/60077307.mkv
七月的等待,http://em.21dtv.com/songs/60117969.mkv
情在上海,http://em.21dtv.com/songs/60154899.mkv
让儿陪您说说话,http://em.21dtv.com/songs/60080655.mkv
如果你哭,http://em.21dtv.com/songs/60036861.mkv
如果你喜欢这首歌,http://em.21dtv.com/songs/60036879.mkv
如果我离开你能够幸福,http://em.21dtv.com/songs/60064808.mkv
如果有一天,http://em.21dtv.com/songs/60104370.mkv
如果云知道,http://em.21dtv.com/songs/60099810.mkv
如果再遇见,http://em.21dtv.com/songs/60077428.mkv
日落日升,http://em.21dtv.com/songs/60036642.mkv
让你也伤透了心,http://em.21dtv.com/songs/60114424.mkv
让我心跳的情人,http://em.21dtv.com/songs/60069751.mkv
如燕,http://em.21dtv.com/songs/60128100.mkv
人质+Listen,http://em.21dtv.com/songs/60096894.mkv
是爱都有三分毒,http://em.21dtv.com/songs/60112030.mkv
四次元爱情,http://em.21dtv.com/songs/60112340.mkv
时光,http://em.21dtv.com/songs/60071120.mkv
上官的诗,http://em.21dtv.com/songs/60038021.mkv
时光静默,http://em.21dtv.com/songs/60168779.mkv
时光列车,http://em.21dtv.com/songs/60039109.mkv
上官燕的诗,http://em.21dtv.com/songs/60038022.mkv
上海我的爱,http://em.21dtv.com/songs/60122017.mkv
胜利呼声,http://em.21dtv.com/songs/60164652.mkv
沙漠里的花,http://em.21dtv.com/songs/60037462.mkv
四妹子爱上个拦羊汉,http://em.21dtv.com/songs/60121765.mkv
三年,http://em.21dtv.com/songs/60037265.mkv
十年再遇孖公仔,http://em.21dtv.com/songs/60125722.mkv
山前山后百花开,http://em.21dtv.com/songs/60037666.mkv
谁说爱情不会有奇迹,http://em.21dtv.com/songs/60040114.mkv
谁是爱情里的主角,http://em.21dtv.com/songs/60040090.mkv
双手合十,http://em.21dtv.com/songs/60165426.mkv
生死相依,http://em.21dtv.com/songs/60157412.mkv
水仙花,http://em.21dtv.com/songs/60040240.mkv
手心里的温柔,http://em.21dtv.com/songs/60098128.mkv
是雨不是泪(演唱会),http://em.21dtv.com/songs/60039528.mkv
善与恶,http://em.21dtv.com/songs/60104409.mkv
诗意江南,http://em.21dtv.com/songs/60100224.mkv
天边传来一首歌,http://em.21dtv.com/songs/60101958.mkv
淘宝乐园,http://em.21dtv.com/songs/60041611.mkv
天地良心,http://em.21dtv.com/songs/60164648.mkv
桃花江,http://em.21dtv.com/songs/60041572.mkv
踏浪,http://em.21dtv.com/songs/60098134.mkv
特洛伊,http://em.21dtv.com/songs/60138192.mkv
甜蜜是奢侈的,http://em.21dtv.com/songs/60089066.mkv
天使的翅膀,http://em.21dtv.com/songs/60101048.mkv
叹十声(演唱会),http://em.21dtv.com/songs/60083869.mkv
淘汰,http://em.21dtv.com/songs/60122324.mkv
偷偷摸摸,http://em.21dtv.com/songs/60042850.mkv
天下无敌,http://em.21dtv.com/songs/60085792.mkv
天涯歌女(演唱会),http://em.21dtv.com/songs/60077911.mkv
天衍录,http://em.21dtv.com/songs/60135450.mkv
天涯纵横,http://em.21dtv.com/songs/60116918.mkv
听这一首歌,http://em.21dtv.com/songs/60098961.mkv
为爱出拳,http://em.21dtv.com/songs/60128301.mkv
我爱的人他不爱我,http://em.21dtv.com/songs/60066387.mkv
我爱的人她却不爱我,http://em.21dtv.com/songs/60078140.mkv
我不懂爱情,http://em.21dtv.com/songs/60044747.mkv
忘不了的你,http://em.21dtv.com/songs/60043496.mkv
我不怕,http://em.21dtv.com/songs/60044801.mkv
我不是你要的女生,http://em.21dtv.com/songs/60065044.mkv
我不在巴黎,http://em.21dtv.com/songs/60089065.mkv
我的爱不曾离去,http://em.21dtv.com/songs/60147471.mkv
我的爱情迷了路,http://em.21dtv.com/songs/60078189.mkv
我的爱依旧,http://em.21dtv.com/songs/60088591.mkv
我的爱依然,http://em.21dtv.com/songs/60045026.mkv
我的初吻给了谁,http://em.21dtv.com/songs/60068757.mkv
我的家乡叫天堂,http://em.21dtv.com/songs/60169058.mkv
我的礼物,http://em.21dtv.com/songs/60126357.mkv
我的心谁能懂,http://em.21dtv.com/songs/60101587.mkv
我的中国梦,http://em.21dtv.com/songs/60107345.mkv
我佛慈悲,http://em.21dtv.com/songs/60128438.mkv
为何,http://em.21dtv.com/songs/60043854.mkv
闻花香,http://em.21dtv.com/songs/60163868.mkv
我还在一直等你,http://em.21dtv.com/songs/60078262.mkv
忘了吧,http://em.21dtv.com/songs/60127049.mkv
我们的故事,http://em.21dtv.com/songs/60122915.mkv
我们的心并不遥远,http://em.21dtv.com/songs/60045844.mkv
我呒惊,http://em.21dtv.com/songs/60135648.mkv
我们是好少年,http://em.21dtv.com/songs/60086937.mkv
为你寂寞不难过,http://em.21dtv.com/songs/60043979.mkv
吾妻,http://em.21dtv.com/songs/60128099.mkv
温柔的冒犯,http://em.21dtv.com/songs/60044361.mkv
万水,http://em.21dtv.com/songs/60128096.mkv
我是不是你的情人,http://em.21dtv.com/songs/60089554.mkv
为什么可烦恼,http://em.21dtv.com/songs/60044071.mkv
我是向阳花,http://em.21dtv.com/songs/60086943.mkv
望天,http://em.21dtv.com/songs/60043703.mkv
问题儿童,http://em.21dtv.com/songs/60044480.mkv
无心对峙,http://em.21dtv.com/songs/60047489.mkv
微笑离开你,http://em.21dtv.com/songs/60099067.mkv
无心之过,http://em.21dtv.com/songs/60047504.mkv
我要打多支,http://em.21dtv.com/songs/60046505.mkv
我要和你在一起,http://em.21dtv.com/songs/60099068.mkv
我真的很爱你,http://em.21dtv.com/songs/60046856.mkv
我知道你,http://em.21dtv.com/songs/60132262.mkv
小暗恋,http://em.21dtv.com/songs/60080221.mkv
相爱容易相处难,http://em.21dtv.com/songs/60048612.mkv
心肝宝贝(无原唱),http://em.21dtv.com/songs/60050251.mkv
习惯有你,http://em.21dtv.com/songs/60068820.mkv
向快乐问好,http://em.21dtv.com/songs/60098127.mkv
西楼,http://em.21dtv.com/songs/60135376.mkv
小蛮腰,http://em.21dtv.com/songs/60113714.mkv
心牵牵心挂挂,http://em.21dtv.com/songs/60134903.mkv
雪沙,http://em.21dtv.com/songs/60051732.mkv
相思的债,http://em.21dtv.com/songs/60098133.mkv
襄水河畔,http://em.21dtv.com/songs/60145082.mkv
相思情结(戏曲),http://em.21dtv.com/songs/60095709.mkv
心碎药方,http://em.21dtv.com/songs/60050558.mkv
心跳多久爱多久,http://em.21dtv.com/songs/60152282.mkv
小幸福,http://em.21dtv.com/songs/60157534.mkv
星月神话,http://em.21dtv.com/songs/60098130.mkv
星座,http://em.21dtv.com/songs/60098129.mkv
要爱就要快,http://em.21dtv.com/songs/60052352.mkv
有爱就有希望,http://em.21dtv.com/songs/60055090.mkv
郁悴的男儿,http://em.21dtv.com/songs/60055796.mkv
油菜花开的时候,http://em.21dtv.com/songs/60162324.mkv
云儿云儿,http://em.21dtv.com/songs/60056644.mkv
缘分(演唱会),http://em.21dtv.com/songs/60087084.mkv
缘分[演],http://em.21dtv.com/songs/60094831.mkv
越过山丘(现场版),http://em.21dtv.com/songs/60143569.mkv
应该是我对你说分手,http://em.21dtv.com/songs/60054550.mkv
月荷,http://em.21dtv.com/songs/60116001.mkv
遗憾的美丽,http://em.21dtv.com/songs/60054048.mkv
永恒之塔,http://em.21dtv.com/songs/60100446.mkv
又见雪花飘,http://em.21dtv.com/songs/60166488.mkv
眼泪(演唱会),http://em.21dtv.com/songs/60052059.mkv
原来爱情都是骗人的东西,http://em.21dtv.com/songs/60068955.mkv
摇篮曲,http://em.21dtv.com/songs/60128101.mkv
一路上的兄弟,http://em.21dtv.com/songs/60161861.mkv
眼泪是魔鬼,http://em.21dtv.com/songs/60052076.mkv
月满西楼,http://em.21dtv.com/songs/60098131.mkv
有没有一种幸福可以让我不哭,http://em.21dtv.com/songs/60062570.mkv
一派水乡好天地,http://em.21dtv.com/songs/60084364.mkv
一切都是最好的安排,http://em.21dtv.com/songs/60111422.mkv
一起歌唱,http://em.21dtv.com/songs/60117964.mkv
友情客串,http://em.21dtv.com/songs/60055062.mkv
忧伤的雨,http://em.21dtv.com/songs/60169000.mkv
有什么不快乐的,http://em.21dtv.com/songs/60079298.mkv
一瞬美满,http://em.21dtv.com/songs/60105464.mkv
一生最美好的回忆,http://em.21dtv.com/songs/60098469.mkv
月桃花(演唱会),http://em.21dtv.com/songs/60056498.mkv
云天外,http://em.21dtv.com/songs/60114854.mkv
沿途有你宠爱,http://em.21dtv.com/songs/60079003.mkv
因为太执着,http://em.21dtv.com/songs/60079197.mkv
仰望西藏,http://em.21dtv.com/songs/60086094.mkv
欲望之城,http://em.21dtv.com/songs/60108633.mkv
夜行列车,http://em.21dtv.com/songs/60052572.mkv
燕衔泥,http://em.21dtv.com/songs/60098132.mkv
永远的陌生我如此熟悉,http://em.21dtv.com/songs/60087067.mkv
拥有过,http://em.21dtv.com/songs/60079234.mkv
有一个人的名字,http://em.21dtv.com/songs/60149738.mkv
有一个傻姑娘(演唱会),http://em.21dtv.com/songs/60055360.mkv
一夜酒,http://em.21dtv.com/songs/60164269.mkv
一夜情,http://em.21dtv.com/songs/60065357.mkv
叶子,http://em.21dtv.com/songs/60052515.mkv
愿做菩萨那朵莲,http://em.21dtv.com/songs/60105404.mkv
游子吟,http://em.21dtv.com/songs/60055045.mkv
胭脂醉,http://em.21dtv.com/songs/60147938.mkv
追爱,http://em.21dtv.com/songs/60059502.mkv
真爱难求,http://em.21dtv.com/songs/60058044.mkv
这不就是你想要的结果,http://em.21dtv.com/songs/60079543.mkv
真的爱过,http://em.21dtv.com/songs/60084541.mkv
知道不知道(演唱会),http://em.21dtv.com/songs/60058646.mkv
再多一次的温柔,http://em.21dtv.com/songs/60056754.mkv
重逢泉州港,http://em.21dtv.com/songs/60113989.mkv
最后,http://em.21dtv.com/songs/60149465.mkv
最后才知,http://em.21dtv.com/songs/60136788.mkv
最后一次的温柔,http://em.21dtv.com/songs/60060253.mkv
最后一个谎言,http://em.21dtv.com/songs/60060271.mkv
只见花开未见你来,http://em.21dtv.com/songs/60098470.mkv
指间沙,http://em.21dtv.com/songs/60058784.mkv
再见天堂,http://em.21dtv.com/songs/60065449.mkv
走了就别再回头,http://em.21dtv.com/songs/60086282.mkv
执迷不悟的骆驼,http://em.21dtv.com/songs/60146710.mkv
怎么了,http://em.21dtv.com/songs/60079502.mkv
最美深圳,http://em.21dtv.com/songs/60147900.mkv
做你的爱人,http://em.21dtv.com/songs/60098125.mkv
找你回家,http://em.21dtv.com/songs/60111962.mkv
祝你顺风,http://em.21dtv.com/songs/60059383.mkv
中秋寄语,http://em.21dtv.com/songs/60058978.mkv
做我最美的新娘,http://em.21dtv.com/songs/60069053.mkv
知心话儿说到老,http://em.21dtv.com/songs/60157479.mkv
崭新世界,http://em.21dtv.com/songs/60123648.mkv
左鞋右穿,http://em.21dtv.com/songs/60060653.mkv
再一次入梦,http://em.21dtv.com/songs/60057012.mkv
专一的姑娘,http://em.21dtv.com/songs/60059426.mkv
最长的一日,http://em.21dtv.com/songs/60060450.mkv
壮志雄心,http://em.21dtv.com/songs/60059486.mkv
自作自受,http://em.21dtv.com/songs/60059820.mkv

李宇春,#genre#
16 hrs,http://em.21dtv.com/songs/60135005.mkv
1987我不知会遇见你,http://em.21dtv.com/songs/60102334.mkv
爱的12句(演唱会),http://em.21dtv.com/songs/60007164.mkv
爱的太傻,http://em.21dtv.com/songs/60007153.mkv
爱的太傻(演唱会),http://em.21dtv.com/songs/60007381.mkv
爱过人拢会知(无原唱),http://em.21dtv.com/songs/60095463.mkv
阿么,http://em.21dtv.com/songs/60006790.mkv
aoaeo出发,http://em.21dtv.com/songs/60000319.mkv
A POP SONG,http://em.21dtv.com/songs/60148809.mkv
爱情花开,http://em.21dtv.com/songs/60008257.mkv
爱情下雪了(无原唱),http://em.21dtv.com/songs/60008420.mkv
阿佤人民唱流行,http://em.21dtv.com/songs/60006829.mkv
阿佤人民唱新歌,http://em.21dtv.com/songs/60091841.mkv
爱有引力,http://em.21dtv.com/songs/60116900.mkv
不变的承诺,http://em.21dtv.com/songs/60098461.mkv
别对我想念,http://em.21dtv.com/songs/60114414.mkv
beauty and the beast,http://em.21dtv.com/songs/60000514.mkv
不关你事,http://em.21dtv.com/songs/60011120.mkv
不会是朋友,http://em.21dtv.com/songs/60103103.mkv
不惊孤单惊无伴,http://em.21dtv.com/songs/60084923.mkv
冰菊舞,http://em.21dtv.com/songs/60088004.mkv
冰菊物雨,http://em.21dtv.com/songs/60010828.mkv
冰菊物语(演唱会),http://em.21dtv.com/songs/60010827.mkv
把梦扛在肩上,http://em.21dtv.com/songs/60149748.mkv
白日梦,http://em.21dtv.com/songs/60082576.mkv
别说爱,http://em.21dtv.com/songs/60116574.mkv
不想说再见(无原唱),http://em.21dtv.com/songs/60011479.mkv
半夏微凉,http://em.21dtv.com/songs/60112029.mkv
不再怀念,http://em.21dtv.com/songs/60119647.mkv
百褶裙的夏天,http://em.21dtv.com/songs/60009800.mkv
California Hotel,http://em.21dtv.com/songs/60103102.mkv
翅膀,http://em.21dtv.com/songs/60064062.mkv
唱得响亮,http://em.21dtv.com/songs/60012315.mkv
春风十里,http://em.21dtv.com/songs/60151782.mkv
春风十里[演唱会],http://em.21dtv.com/songs/60137701.mkv
chris lee(演唱会),http://em.21dtv.com/songs/60000932.mkv
彩虹上的光,http://em.21dtv.com/songs/60124096.mkv
come to me,http://em.21dtv.com/songs/60001004.mkv
corazon de melao(演唱会),http://em.21dtv.com/songs/60001034.mkv
差生,http://em.21dtv.com/songs/60012244.mkv
春天花会开,http://em.21dtv.com/songs/60089954.mkv
猜心,http://em.21dtv.com/songs/60011880.mkv
存在感,http://em.21dtv.com/songs/60122850.mkv
纯真年代(演唱会),http://em.21dtv.com/songs/60013410.mkv
等(演唱会),http://em.21dtv.com/songs/60014838.mkv
对不起只是忽然很想你,http://em.21dtv.com/songs/60016003.mkv
等待,http://em.21dtv.com/songs/60150446.mkv
刀锋偏冷,http://em.21dtv.com/songs/60070625.mkv
东京冷,http://em.21dtv.com/songs/60130408.mkv
当你离开后,http://em.21dtv.com/songs/60103106.mkv
大女人(演唱会),http://em.21dtv.com/songs/60014087.mkv
调情,http://em.21dtv.com/songs/60149749.mkv
断情诗,http://em.21dtv.com/songs/60068230.mkv
当时,http://em.21dtv.com/songs/60075115.mkv
大声说爱我(无原唱),http://em.21dtv.com/songs/60014123.mkv
冬天快乐,http://em.21dtv.com/songs/60015604.mkv
当我开始偷偷的想你(演唱会),http://em.21dtv.com/songs/60014609.mkv
动物世界,http://em.21dtv.com/songs/60157045.mkv
耳机,http://em.21dtv.com/songs/60148812.mkv
eyes like yours(演唱会),http://em.21dtv.com/songs/60001598.mkv
飞过高山,http://em.21dtv.com/songs/60155539.mkv
fly me to the moon,http://em.21dtv.com/songs/60001719.mkv
粉末,http://em.21dtv.com/songs/60017175.mkv
非你莫属,http://em.21dtv.com/songs/60016937.mkv
放你自由去,http://em.21dtv.com/songs/60016651.mkv
孤单北半球,http://em.21dtv.com/songs/60018829.mkv
孤单的月娘,http://em.21dtv.com/songs/60018852.mkv
该丢就丢,http://em.21dtv.com/songs/60114418.mkv
掼蛋人生,http://em.21dtv.com/songs/60150715.mkv
give me five,http://em.21dtv.com/songs/60001904.mkv
归途,http://em.21dtv.com/songs/60088087.mkv
管我,http://em.21dtv.com/songs/60131494.mkv
故乡的蓝月亮,http://em.21dtv.com/songs/60082971.mkv
故乡的云,http://em.21dtv.com/songs/60089953.mkv
感谢你感动我,http://em.21dtv.com/songs/60069409.mkv
关于爱情的问题,http://em.21dtv.com/songs/60082975.mkv
该怎么讨厌你,http://em.21dtv.com/songs/60075439.mkv
happy wake up,http://em.21dtv.com/songs/60002096.mkv
混蛋 我想你,http://em.21dtv.com/songs/60116899.mkv
红豆仙,http://em.21dtv.com/songs/60165140.mkv
hello baby,http://em.21dtv.com/songs/60070345.mkv
皇后与梦想(演唱会),http://em.21dtv.com/songs/60021884.mkv
和你一样,http://em.21dtv.com/songs/60020416.mkv
